t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mag_x_uncalibrated,mag_y_uncalibrated,mag_z_uncalibrated,rot_alpha,rot_beta,rot_gamma
1.1706524169999852,-0.007708253338932991,-0.006203567609190941,0.005302886478602886,-0.009307861328125,-0.00592041015625,-0.9936370849609375,18.313812255859375,7.008148193359375,-46.59375762939453,47.56059265136719,-20.218185424804688,69.67909240722656,0.3136335756837936,0.007817795108476768,-0.004977084419627115
1.2384883339999817,-0.007732488214969635,-0.00771837355569005,0.005103415343910456,-0.00885009765625,-0.0072479248046875,-0.9935302734375,18.392200469970703,7.165872573852539,-46.683143615722656,47.583892822265625,-19.948776245117188,69.57180786132812,0.31353249252221455,0.007830690625091325,-0.004981988685702869
1.2994532919999813,-0.007732488214969635,-0.00771837355569005,0.005103415343910456,-0.00885009765625,-0.0072479248046875,-0.9935302734375,18.320537567138672,7.236185073852539,-46.60601043701172,47.522705078125,-20.174652099609375,69.75918579101562,0.3133913063232701,0.007768456026559091,-0.005012502751592258
1.349769374999994,-0.008770854212343693,-0.0043718451634049416,0.005440305452793837,-0.0091094970703125,-0.00592041015625,-0.994232177734375,18.49814224243164,6.97874641418457,-46.72419738769531,47.39903259277344,-20.05859375,69.59564208984375,0.31343442645005015,0.007738291428437624,-0.005075431428802633
1.4257141249999847,-0.008770854212343693,-0.0043718451634049416,0.005440305452793837,-0.0086822509765625,-0.0059356689453125,-0.9932403564453125,18.521957397460938,6.947061538696289,-46.501197814941406,47.60186767578125,-20.024276733398438,69.69943237304688,0.3134133249568074,0.007723301381870866,-0.005077721069878971
1.48611116699999,-0.008048338815569878,-0.007051517721265554,0.005228051450103521,-0.0086822509765625,-0.0059356689453125,-0.9932403564453125,18.556720733642578,6.9730224609375,-46.590179443359375,47.51795959472656,-20.159561157226562,69.59806823730469,0.31338269031515875,0.007736457170545833,-0.005176687151319089
1.5375032089999934,-0.006976150441914797,-0.0041433461010456085,0.00276169809512794,-0.0095367431640625,-0.006103515625,-0.993560791015625,18.535354614257812,6.910673141479492,-46.588287353515625,47.33946228027344,-20.232040405273438,70.05876159667969,0.31350700371100676,0.007727285382543008,-0.005196118084675736
1.6004997499999831,-0.006976150441914797,-0.0041433461010456085,0.00276169809512794,-0.0095367431640625,-0.006103515625,-0.993560791015625,18.504878997802734,6.961513519287109,-46.3946533203125,47.557769775390625,-20.22320556640625,69.49440002441406,0.3136160732037868,0.007748052093757217,-0.005219136869214032
1.674307166999995,-0.007336475886404514,-0.005193963181227446,0.005385976750403643,-0.0089569091796875,-0.0055084228515625,-0.993804931640625,18.585472106933594,6.8693695068359375,-46.561195373535156,47.57221984863281,-20.0787353515625,69.54951477050781,0.3136188358740209,0.007748734298059173,-0.0053191594986752066
1.7330881249999948,-0.007336475886404514,-0.005193963181227446,0.005385976750403643,-0.008392333984375,-0.005401611328125,-0.9946746826171875,18.461708068847656,7.0292510986328125,-46.59986114501953,47.63362121582031,-20.158065795898438,69.505126953125,0.31379555115554325,0.007775231168709454,-0.00538236092620689
1.7744542089999982,-0.008832906372845173,-0.007022489327937365,0.002630137838423252,-0.008392333984375,-0.005401611328125,-0.9946746826171875,18.48546600341797,6.9581298828125,-46.80205535888672,47.54521179199219,-20.050949096679688,69.66477966308594,0.3138279355724194,0.007769093372576557,-0.005380284024596656
1.8280900839999958,-0.008832906372845173,-0.007022489327937365,0.002630137838423252,-0.0081024169921875,-0.0055084228515625,-0.993438720703125,18.394142150878906,7.015829086303711,-46.38184356689453,47.566925048828125,-20.259628295898438,69.70121765136719,0.31395487391356186,0.007765871915658238,-0.005390845479504189
1.8745542089999958,-0.01074026245623827,-0.005096757784485817,0.0036389431916177273,-0.0081024169921875,-0.0055084228515625,-0.993438720703125,18.54534912109375,6.957338333129883,-46.53483581542969,47.51960754394531,-20.116226196289062,69.58506774902344,0.31402297767538423,0.0077216024591464415,-0.005391594342189193
1.9287647919999813,-0.01074026245623827,-0.005096757784485817,0.0036389431916177273,-0.008575439453125,-0.0058135986328125,-0.993133544921875,18.439186096191406,7.044563293457031,-46.749671936035156,47.57685852050781,-20.266372680664062,69.3375244140625,0.3141824003529894,0.00770341212473319,-0.005374621488060056
1.977373708999977,-0.007192665245383978,-0.006689327768981457,0.003428287338465452,-0.008575439453125,-0.0058135986328125,-0.993133544921875,18.550750732421875,6.881160736083984,-46.655189514160156,47.512420654296875,-20.162063598632812,69.09928894042969,0.3143728289071881,0.007674330587573365,-0.005377032814898376
2.0394822920000024,-0.008251538500189781,-0.005898635368794203,0.0027632960118353367,-0.0086669921875,-0.006103515625,-0.9931640625,18.513389587402344,7.102716445922852,-46.65287780761719,47.65171813964844,-20.217788696289062,69.44938659667969,0.31439060164141547,0.0076991074203500405,-0.005371184668760406
2.1003706249999823,-0.008251538500189781,-0.005898635368794203,0.0027632960118353367,-0.0086669921875,-0.006103515625,-0.9931640625,18.51806640625,7.036760330200195,-46.801734924316406,47.587249755859375,-20.180923461914062,69.2373046875,0.31457063470715446,0.0076721386958251755,-0.005389262271491885
2.1821749169999975,-0.006150037981569767,-0.0036605149507522583,0.004503138829022646,-0.0084075927734375,-0.0051116943359375,-0.9932098388671875,18.479976654052734,6.929157257080078,-46.81120300292969,47.4727783203125,-20.269927978515625,69.1595458984375,0.31453322108894766,0.007671372640681122,-0.00537527632603136
2.240038499999997,-0.008887501433491707,-0.005440039094537497,0.0025659557431936264,-0.0081634521484375,-0.0050201416015625,-0.9938201904296875,18.453567504882812,7.033824920654297,-46.563232421875,47.47105407714844,-19.956100463867188,69.57121276855469,0.31462824746606244,0.007683825468713532,-0.005368466993011666
2.3002699589999906,-0.008887501433491707,-0.005440039094537497,0.0025659557431936264,-0.0081634521484375,-0.0050201416015625,-0.9938201904296875,18.450881958007812,7.005138397216797,-46.581520080566406,47.439697265625,-20.135665893554688,69.24197387695312,0.31451649696681544,0.007678020938710314,-0.0054032598880567944
2.3799528749999865,-0.009197226725518703,-0.0065074339509010315,0.0046570696868002415,-0.0089263916015625,-0.0051727294921875,-0.9936065673828125,18.45447540283203,7.062492370605469,-46.741943359375,47.58880615234375,-20.029266357421875,69.48626708984375,0.3143514227885362,0.0076658299166751185,-0.005404290473742119
2.4445607920000043,-0.008361526764929295,-0.0032860743813216686,0.0034053840208798647,-0.008331298828125,-0.005706787109375,-0.9939727783203125,18.198497772216797,7.038421630859375,-46.655799865722656,47.45648193359375,-20.18353271484375,69.94660949707031,0.31423890700584456,0.007700142054860808,-0.005366967030044887
2.5000308340000004,-0.008361526764929295,-0.0032860743813216686,0.0034053840208798647,-0.008331298828125,-0.005706787109375,-0.9939727783203125,18.45948028564453,6.996334075927734,-46.69939422607422,47.51800537109375,-20.22119140625,69.24676513671875,0.31430620464418446,0.007735264606690029,-0.005390799589143279
2.5674539589999767,-0.008370847441256046,-0.005318865180015564,0.005362807307392359,-0.0094451904296875,-0.005706787109375,-0.9933929443359375,18.442974090576172,6.908079147338867,-46.68363952636719,47.51759338378906,-20.13775634765625,69.83259582519531,0.3143660627315043,0.007759803176872038,-0.005360556595130715
2.6174134169999945,-0.008370847441256046,-0.005318865180015564,0.005362807307392359,-0.0094451904296875,-0.005706787109375,-0.9933929443359375,18.417476654052734,6.831945419311523,-46.54950714111328,47.55726623535156,-20.064178466796875,69.60467529296875,0.3145440515904555,0.00775978002528098,-0.005333531878189445
2.685928166999986,-0.00939003936946392,-0.004092745948582888,0.004569718148559332,-0.0089569091796875,-0.0059814453125,-0.9939422607421875,18.419391632080078,6.825416564941406,-46.533470153808594,47.50910949707031,-19.993728637695312,69.15252685546875,0.314739804215721,0.007730368874175912,-0.005334843754065265
2.7516524589999847,-0.008272310718894005,-0.004029362928122282,0.005710882600396872,-0.0088653564453125,-0.00579833984375,-0.9940948486328125,18.420177459716797,6.981746673583984,-46.62330627441406,47.4715576171875,-20.226593017578125,70.13755798339844,0.3146303613923797,0.0077329042092790885,-0.005311494285238321
2.7999612499999955,-0.008272310718894005,-0.004029362928122282,0.005710882600396872,-0.0088653564453125,-0.00579833984375,-0.9940948486328125,18.498943328857422,6.824695587158203,-46.560035705566406,47.58306884765625,-20.231475830078125,69.56254577636719,0.31488216066162206,0.0077138268444269945,-0.0053078196189734195
2.850971874999999,-0.008991897106170654,-0.0034120420459657907,0.003780889790505171,-0.0077362060546875,-0.0053558349609375,-0.9934539794921875,18.459735870361328,6.851263046264648,-46.47050476074219,47.61395263671875,-20.031005859375,69.9896240234375,0.31508166930747544,0.007743772719146273,-0.005304427674117373
2.917647958999993,-0.008991897106170654,-0.0034120420459657907,0.003780889790505171,-0.0077362060546875,-0.0053558349609375,-0.9934539794921875,18.300495147705078,6.921916961669922,-46.714752197265625,47.543426513671875,-20.480224609375,69.99789428710938,0.315127404582615,0.007787457865970326,-0.0053003433137903296
2.986446791999981,-0.008349009789526463,-0.0021291973534971476,0.002926813904196024,-0.008758544921875,-0.0067138671875,-0.9939727783203125,18.426700592041016,6.8443145751953125,-46.833412170410156,47.64591979980469,-20.239974975585938,69.62294006347656,0.3156022656259995,0.007803317481207312,-0.005406722531311845
3.0510807919999934,-0.006944192573428154,-0.0060357884503901005,0.005053347907960415,-0.00909423828125,-0.0054473876953125,-0.9945220947265625,18.446544647216797,6.881887435913086,-46.5528564453125,47.55810546875,-20.294021606445312,69.8773193359375,0.31581967924505777,0.007801106575591253,-0.005413332076717204
3.1193859999999916,-0.006944192573428154,-0.0060357884503901005,0.005053347907960415,-0.00909423828125,-0.0054473876953125,-0.9945220947265625,18.491809844970703,6.784082412719727,-46.7359619140625,47.71467590332031,-20.195419311523438,69.21905517578125,0.31620524581170173,0.007782203219572281,-0.005444782082810014
3.1866702920000023,-0.008042213506996632,-0.006216616835445166,0.0041223070584237576,-0.0096893310546875,-0.0059661865234375,-0.994354248046875,18.53546142578125,6.74812126159668,-46.690513610839844,47.620361328125,-20.285507202148438,69.33383178710938,0.31692289452833206,0.007816090460743372,-0.005466255402326195
3.237428499999993,-0.008042213506996632,-0.006216616835445166,0.0041223070584237576,-0.009124755859375,-0.0061187744140625,-0.994049072265625,18.416675567626953,6.928838729858398,-46.63078308105469,47.43965148925781,-20.04022216796875,70.03773498535156,0.3170751501206073,0.007816215204444631,-0.005452334945847795
3.3005361249999794,-0.010157562792301178,-0.00657694274559617,0.002410160843282938,-0.009124755859375,-0.0061187744140625,-0.994049072265625,18.530109405517578,6.858346939086914,-46.70381164550781,47.64875793457031,-20.23663330078125,69.99472045898438,0.3171286773506066,0.007831402925549395,-0.005499015429570562
3.367768874999996,-0.00809334684163332,-0.004406199790537357,0.005559614859521389,-0.0084686279296875,-0.005615234375,-0.9935760498046875,18.425670623779297,6.841743469238281,-46.52594757080078,47.470855712890625,-20.15423583984375,70.05296325683594,0.3172201815089228,0.007840018077404658,-0.005516196584000866
3.4172166249999805,-0.00809334684163332,-0.004406199790537357,0.005559614859521389,-0.0084686279296875,-0.005615234375,-0.9935760498046875,18.486557006835938,6.910945892333984,-46.56719970703125,47.65281677246094,-20.26776123046875,69.70967102050781,0.3173500904167399,0.007880842994668498,-0.005519775931401682
3.4867706249999912,-0.010982876643538475,-0.002275937469676137,0.00571860559284687,-0.008453369140625,-0.006103515625,-0.9942474365234375,18.525726318359375,6.793132781982422,-46.65125274658203,47.672882080078125,-20.31658935546875,69.83673095703125,0.31770982135230735,0.007890393147448459,-0.005557341650248153
3.5392814169999838,-0.010982876643538475,-0.002275937469676137,0.00571860559284687,-0.0087432861328125,-0.0059967041015625,-0.9940338134765625,18.389671325683594,6.875913619995117,-46.51649475097656,47.55418395996094,-20.1397705078125,69.89558410644531,0.31788007616529107,0.007879909787779513,-0.005578517538153269
3.6009357920000014,-0.008142348378896713,-0.008547681383788586,0.0062368568032979965,-0.0087432861328125,-0.0059967041015625,-0.9940338134765625,18.435882568359375,6.854516983032227,-46.65575408935547,47.59893798828125,-20.284881591796875,69.888916015625,0.31800632878092877,0.007919785682302555,-0.005592792215958977
3.6697965839999824,-0.008364723064005375,-0.0049494849517941475,0.005004612263292074,-0.007904052734375,-0.0064697265625,-0.992767333984375,18.48006820678711,6.808752059936523,-46.462318420410156,47.44183349609375,-20.289398193359375,70.13386535644531,0.31820366396710686,0.00792191994969395,-0.005608203430232528
3.739181083999995,-0.008364723064005375,-0.0049494849517941475,0.005004612263292074,-0.0088043212890625,-0.006103515625,-0.993896484375,18.455307006835938,6.926319122314453,-46.505516052246094,47.61222839355469,-20.376876831054688,70.21427917480469,0.31819699906110904,0.007943865466358006,-0.005599493360503183
3.7931137500000034,-0.008717857301235199,-0.006864297669380903,0.0031590417493134737,-0.0088043212890625,-0.006103515625,-0.993896484375,18.645645141601562,6.636665344238281,-46.57194519042969,47.708282470703125,-20.438980102539062,69.78176879882812,0.318470484547452,0.007957471536529053,-0.005630706530572557
3.850901833999984,-0.006906109396368265,-0.004027498420327902,0.003953728824853897,-0.009033203125,-0.0059967041015625,-0.99365234375,18.42459487915039,6.88090705871582,-46.602561950683594,47.452667236328125,-20.258956909179688,69.69873046875,0.31876432128500254,0.007958224875014724,-0.00564635255468343
3.901121125000003,-0.006906109396368265,-0.004027498420327902,0.003953728824853897,-0.009033203125,-0.0059967041015625,-0.99365234375,18.53089141845703,6.905895233154297,-46.50628662109375,47.67375183105469,-20.372802734375,69.66914367675781,0.3188538570294328,0.007957443477333986,-0.00566118939187763
3.9677480419999824,-0.009395099245011806,-0.004914863966405392,0.005371595732867718,-0.008453369140625,-0.006195068359375,-0.9935760498046875,18.318504333496094,7.031238555908203,-46.452720642089844,47.522491455078125,-20.045944213867188,69.67750549316406,0.3188086098924297,0.007958723918195857,-0.0056827892099775195
4.048865374999991,-0.007192132994532585,-0.0054967645555734634,0.004341751337051392,-0.0091552734375,-0.0070037841796875,-0.993804931640625,18.470767974853516,6.8863983154296875,-46.58311462402344,47.57304382324219,-20.244216918945312,69.80329895019531,0.3188170676769902,0.007959936338302238,-0.005717426477043737
4.099937416999978,-0.007192132994532585,-0.0054967645555734634,0.004341751337051392,-0.0091552734375,-0.0070037841796875,-0.993804931640625,18.384326934814453,6.861536026000977,-46.595909118652344,47.710906982421875,-20.24560546875,69.88876342773438,0.31895875982390126,0.007946977652520915,-0.005723887795114672
4.168290999999982,-0.007426224648952484,-0.003769704606384039,0.003640541108325124,-0.008575439453125,-0.0057525634765625,-0.9936676025390625,18.448570251464844,7.034627914428711,-46.50868225097656,47.435272216796875,-20.101516723632812,70.00372314453125,0.3188121542294946,0.007932293408322195,-0.005727804811400487
4.2180687089999935,-0.007426224648952484,-0.003769704606384039,0.003640541108325124,-0.008575439453125,-0.0057525634765625,-0.9936676025390625,18.40130615234375,6.888891220092773,-46.57508850097656,47.638824462890625,-20.316116333007812,69.7066650390625,0.31870666297409767,0.007921735219278874,-0.005737778372012146
4.287962416999989,-0.006917827297002077,-0.006374276243150234,0.005680788774043322,-0.008636474609375,-0.0060272216796875,-0.993408203125,18.427658081054688,7.032686233520508,-46.72007751464844,47.46795654296875,-20.082489013671875,69.95454406738281,0.31868358610007663,0.007892032407087772,-0.005696659747525759
4.34305599999999,-0.006917827297002077,-0.006374276243150234,0.005680788774043322,-0.0088653564453125,-0.0067901611328125,-0.9938201904296875,18.506179809570312,6.886445999145508,-46.71483612060547,47.54920959472656,-20.260772705078125,69.80406188964844,0.3184618732744204,0.007895877944060445,-0.005667397302723386
4.4013709589999905,-0.008705074898898602,-0.006360960192978382,0.004278101958334446,-0.0088653564453125,-0.0067901611328125,-0.9938201904296875,18.318408966064453,7.148622512817383,-46.51493835449219,47.50238037109375,-19.971267700195312,69.85049438476562,0.31821961766518786,0.007894577110878959,-0.005703971205286583
4.4684763749999945,-0.009676596149802208,-0.0062517705373466015,0.007607053499668837,-0.0089263916015625,-0.00616455078125,-0.9930877685546875,18.362049102783203,6.967075347900391,-46.653419494628906,47.45893859863281,-20.290817260742188,69.81204223632812,0.31774734265522186,0.007902596964076462,-0.005711856135297172
4.544973874999982,-0.009676596149802208,-0.0062517705373466015,0.007607053499668837,-0.0087127685546875,-0.005889892578125,-0.994140625,18.373432159423828,6.880056381225586,-46.746337890625,47.42451477050781,-20.240936279296875,69.78004455566406,0.3176399533585055,0.00785041151099206,-0.0057573167156540145
4.601414250000005,-0.009319199249148369,-0.0046120621263980865,0.0034522556234151125,-0.0087127685546875,-0.005889892578125,-0.994140625,18.311969757080078,6.905210494995117,-46.6754150390625,47.491607666015625,-20.254104614257812,69.30128479003906,0.31753710655802525,0.007835860032778497,-0.0057883750927005435
4.668960624999983,-0.006897320970892906,-0.006835269276052713,0.005078648217022419,-0.009124755859375,-0.0066986083984375,-0.9940643310546875,18.368511199951172,6.9150848388671875,-46.850830078125,47.49150085449219,-20.281204223632812,69.73440551757812,0.31744947950781366,0.007802139113117645,-0.005787444014026548
4.718604208999977,-0.006897320970892906,-0.006835269276052713,0.005078648217022419,-0.009124755859375,-0.0066986083984375,-0.9940643310546875,18.449195861816406,6.846630096435547,-46.679664611816406,47.552734375,-20.286666870117188,69.58506774902344,0.31766628643355876,0.007793786996750992,-0.005763990379750593
4.792603374999999,-0.009349559433758259,-0.006727410946041346,0.003288205014541745,-0.0091705322265625,-0.0063629150390625,-0.99395751953125,18.310012817382812,6.912496566772461,-46.811378479003906,47.71452331542969,-20.409698486328125,69.30657958984375,0.3176576332805361,0.007746781064033538,-0.0058205113578031435
4.845167791999984,-0.009349559433758259,-0.006727410946041346,0.003288205014541745,-0.0081787109375,-0.0066070556640625,-0.99444580078125,18.36279296875,6.822385787963867,-46.80414581298828,47.513397216796875,-20.331817626953125,69.60151672363281,0.31788990240794285,0.0077294125345505026,-0.005796621373989557
4.89204429199998,-0.008795089088380337,-0.00376064982265234,0.006900250446051359,-0.0081787109375,-0.0066070556640625,-0.99444580078125,18.37359619140625,6.843105316162109,-46.47346496582031,47.68669128417969,-20.201339721679688,69.49386596679688,0.3183301215435756,0.007713115545081023,-0.005820890758019974
4.951447541999983,-0.008795089088380337,-0.00376064982265234,0.006900250446051359,-0.0086212158203125,-0.0050811767578125,-0.994384765625,18.470932006835938,6.675443649291992,-46.759498596191406,47.56672668457031,-20.16827392578125,69.47465515136719,0.3186535268467206,0.0077085756154116,-0.005852405155109667
5.001075458999992,-0.0067963870242238045,-0.005471197888255119,0.003855724586173892,-0.0086212158203125,-0.0050811767578125,-0.994384765625,18.39685821533203,7.044467926025391,-46.51964569091797,47.71165466308594,-20.44366455078125,69.39785766601562,0.3187730110772611,0.007696719049758204,-0.005858191409748977
5.068772124999981,-0.009957026690244675,-0.0043896883726119995,0.0073356772772967815,-0.008514404296875,-0.00604248046875,-0.994293212890625,18.446582794189453,6.866411209106445,-46.80268859863281,47.56169128417969,-20.28338623046875,69.73518371582031,0.31892829859400057,0.007701095361210202,-0.00584035572780007
5.147046249999988,-0.009957026690244675,-0.0043896883726119995,0.0073356772772967815,-0.00872802734375,-0.0055999755859375,-0.993621826171875,18.423583984375,7.006038665771484,-47.00080108642578,47.5404052734375,-20.088424682617188,69.37254333496094,0.3191190098074787,0.007715745429532888,-0.00581144892885682
5.194902584000005,-0.00794687308371067,-0.004026965703815222,0.00424214918166399,-0.00872802734375,-0.0055999755859375,-0.993621826171875,18.341690063476562,6.908567428588867,-46.956275939941406,47.7086181640625,-20.266586303710938,69.41288757324219,0.31915874859245597,0.007705836469162676,-0.005820429579944208
5.247573249999988,-0.00794687308371067,-0.004026965703815222,0.00424214918166399,-0.0091705322265625,-0.0054779052734375,-0.99310302734375,18.491409301757812,6.884181976318359,-46.80693054199219,47.53282165527344,-19.996322631835938,69.74214172363281,0.31916423587288084,0.007708738053655129,-0.005817660040870613
5.301130291999982,-0.009335445240139961,-0.0054304515942931175,0.0062429821118712425,-0.0091705322265625,-0.0054779052734375,-0.99310302734375,18.336711883544922,6.825885772705078,-46.670509338378906,47.69895935058594,-20.420730590820312,69.55644226074219,0.319023977766815,0.007685621512970016,-0.005859087663216485
5.353403083999979,-0.00634870957583189,-0.005242166109383106,0.00430180411785841,-0.0088653564453125,-0.0063934326171875,-0.994049072265625,18.535533905029297,6.794277191162109,-46.78253936767578,47.38067626953125,-20.216018676757812,69.77374267578125,0.3194541307278265,0.007657501669889743,-0.005918954822447042
5.418633333999992,-0.00634870957583189,-0.005242166109383106,0.00430180411785841,-0.0088653564453125,-0.0063934326171875,-0.994049072265625,18.432720184326172,6.890415191650391,-46.539886474609375,47.639801025390625,-20.45294189453125,69.58074951171875,0.3194636682567138,0.007631621555984898,-0.0059120740088395496
5.468067625000003,-0.007866444997489452,-0.003312173532322049,0.0029262814205139875,-0.0088043212890625,-0.0058746337890625,-0.993438720703125,18.458847045898438,6.71843147277832,-46.60423278808594,47.555328369140625,-20.235153198242188,69.80265808105469,0.3196150377797346,0.0075998452842199,-0.005908126271294671
5.550159167000004,-0.007866444997489452,-0.003312173532322049,0.0029262814205139875,-0.008880615234375,-0.0058441162109375,-0.9936676025390625,18.445518493652344,6.849388122558594,-46.60511779785156,47.53033447265625,-20.06756591796875,69.99679565429688,0.31944861869850266,0.007574965254893447,-0.005891679661575032
5.6004750839999815,-0.008037686347961426,-0.005197691265493631,0.004282895475625992,-0.008880615234375,-0.0058441162109375,-0.9936676025390625,18.263866424560547,7.056011199951172,-46.47718811035156,47.626861572265625,-20.070526123046875,69.93415832519531,0.3194150473255056,0.007585006115441677,-0.005873201935562805
5.654260499999992,-0.011927233077585697,-0.006249640136957169,0.004581968765705824,-0.0090789794921875,-0.0058441162109375,-0.9940643310546875,18.481136322021484,6.910615921020508,-46.47596740722656,47.45549011230469,-20.216110229492188,69.80882263183594,0.3192121519410675,0.0075991114034213506,-0.005852027974352572
5.719270958999999,-0.011927233077585697,-0.006249640136957169,0.004581968765705824,-0.0090789794921875,-0.0058441162109375,-0.9940643310546875,18.354900360107422,6.969747543334961,-46.53343200683594,47.59696960449219,-20.313949584960938,69.57766723632812,0.3192080134199579,0.0076224769807374726,-0.005872211301254194
5.768499583999983,-0.00947765726596117,-0.004713795147836208,0.002959304489195347,-0.0084228515625,-0.0066986083984375,-0.9933013916015625,18.373870849609375,6.999179840087891,-46.54173278808594,47.56880187988281,-20.194107055664062,69.88893127441406,0.31900430473607216,0.007628043927344596,-0.005899494459505079
