x,y,z,x_uncalibrated,y_uncalibrated,z_uncalibrated
40.1978759765625,-8.017707824707031,-25.719749450683594,68.5472412109375,-36.49238586425781,89.70341491699219
37.80516052246094,-11.928848266601562,-27.696571350097656,65.72210693359375,-42.11064147949219,88.06056213378906
35.04505157470703,-19.12128448486328,-27.828765869140625,62.73075866699219,-50.42601013183594,89.32621765136719
31.87655258178711,-28.001907348632812,-24.447959899902344,59.94036865234375,-58.897552490234375,94.85488891601562
31.268047332763672,-34.41301345825195,-16.387657165527344,60.8624267578125,-63.178741455078125,104.93406677246094
34.36543273925781,-34.4226188659668,7.0992889404296875,62.28385925292969,-63.37629699707031,116.70156860351562
33.804725646972656,-30.08757781982422,18.436058044433594,62.36494445800781,-54.332305908203125,139.0360565185547
32.405662536621094,-24.152671813964844,26.732872009277344,59.95585632324219,-48.89607238769531,146.5758056640625
27.395713806152344,-11.022624969482422,38.29438018798828,57.66481018066406,-42.631378173828125,151.88270568847656
23.951705932617188,-0.6467227935791016,42.09954071044922,54.94941711425781,-33.3619384765625,156.5889892578125
21.163753509521484,9.493324279785156,42.96320343017578,47.902130126953125,-13.706512451171875,159.24755859375
15.189544677734375,17.148967742919922,43.441368103027344,42.01017761230469,-5.899810791015625,159.1184539794922
11.714668273925781,26.0333194732666,40.548622131347656,39.61759948730469,3.3359527587890625,154.48077392578125
-0.3658294677734375,41.241092681884766,30.833900451660156,32.67872619628906,10.3446044921875,150.74398803710938
-5.429435729980469,44.85618591308594,25.81653594970703,26.203109741210938,16.47332763671875,143.93411254882812
-14.485370635986328,43.73778533935547,24.87023162841797,20.47271728515625,18.148956298828125,140.73858642578125
-31.584457397460938,32.68750762939453,24.824668884277344,-10.528350830078125,-2.3895416259765625,137.23052978515625
-45.30248260498047,15.648813247680664,13.586753845214844,-18.485931396484375,-20.051101684570312,122.90470886230469
-47.217185974121094,-2.162118911743164,0.21118927001953125,-16.297317504882812,-36.30744934082031,110.38825988769531
-35.904823303222656,-22.30129623413086,-17.4969482421875,-10.384262084960938,-45.37205505371094,101.85414123535156
-26.561969757080078,-27.675617218017578,-24.94861602783203,6.6077117919921875,-56.85176086425781,89.37554931640625
-18.641021728515625,-32.39337921142578,-27.39659881591797,13.608383178710938,-61.57347106933594,89.30360412597656
-4.098583221435547,-38.3971061706543,-26.315765380859375,20.525634765625,-64.48420715332031,89.70301818847656
4.538784027099609,-41.5059928894043,-22.244834899902344,37.94404602050781,-68.98663330078125,95.38957214355469
14.461971282958984,-40.362613677978516,-21.148086547851562,49.6815185546875,-64.30189514160156,94.09840393066406
26.329647064208984,-32.859642028808594,-23.183731079101562,58.707061767578125,-56.35942077636719,91.83990478515625
31.869873046875,-25.16364288330078,-26.080955505371094,62.41987609863281,-47.487548828125,87.78976440429688
26.635635375976562,-10.96059799194336,-39.014427185058594,60.810943603515625,-42.104736328125,82.93910217285156
22.634342193603516,-10.384723663330078,-42.24919891357422,54.331512451171875,-36.92976379394531,75.52700805664062
16.266345977783203,-13.5697021484375,-44.653160095214844,43.67817687988281,-42.03411865234375,71.20669555664062
10.307411193847656,-17.114608764648438,-45.466522216796875,38.01484680175781,-44.26387023925781,70.67977905273438
6.92413330078125,-18.101730346679688,-45.40863800048828,35.49467468261719,-46.33448791503906,71.01547241210938
13.767169952392578,-29.76300811767578,-37.229217529296875,37.5235595703125,-51.64970397949219,74.3974609375
23.355426788330078,-35.103511810302734,-26.9056396484375,55.09410095214844,-62.6171875,92.39686584472656
31.686874389648438,-35.1080322265625,-16.335601806640625,62.862823486328125,-62.15238952636719,103.25070190429688
37.52265167236328,-32.7237548828125,-2.2127227783203125,67.72697448730469,-58.54252624511719,118.2510986328125
39.388885498046875,-27.20123291015625,13.543418884277344,68.06269836425781,-52.636016845703125,133.7544708251953
27.575721740722656,-16.058406829833984,38.29352569580078,54.520660400390625,-41.55574035644531,156.79238891601562
16.93899154663086,-10.064189910888672,46.09803009033203,41.78602600097656,-34.3245849609375,164.14920043945312
3.072925567626953,0.4403553009033203,50.46721649169922,28.669845581054688,-24.317901611328125,166.86328125
-9.817031860351562,5.69059944152832,49.59258270263672,15.205474853515625,-20.623092651367188,164.50439453125
-25.954984664916992,6.832790374755859,43.191429138183594,-2.164642333984375,-21.825439453125,155.7403564453125
-39.19335174560547,-27.626483917236328,8.332710266113281,-7.26165771484375,-59.591033935546875,118.16061401367188
-26.160444259643555,-40.116153717041016,-7.9486541748046875,6.8090057373046875,-69.29939270019531,106.66705322265625
-15.362222671508789,-44.05318069458008,-13.770835876464844,15.890625,-71.62493896484375,101.51817321777344
-10.054224014282227,-45.48688888549805,-13.623634338378906,19.492218017578125,-72.63604736328125,103.26728820800781
-8.787134170532227,-45.60042953491211,-11.9168701171875,20.769821166992188,-72.89414978027344,105.07144165039062
-7.064435958862305,-46.1246452331543,-9.651954650878906,22.598968505859375,-73.4049072265625,107.46853637695312
-4.937652587890625,-46.601863861083984,-6.274436950683594,25.350738525390625,-74.33494567871094,110.982666015625
0.48928070068359375,-47.79745101928711,-2.1681060791015625,31.62646484375,-74.95075988769531,115.47879028320312
9.319011688232422,-47.1712760925293,3.65484619140625,41.68742370605469,-73.7440185546875,121.49787902832031
31.256336212158203,-34.75056076049805,13.965461730957031,62.49745178222656,-59.19761657714844,131.33285522460938
36.207000732421875,-26.20895004272461,18.45929718017578,65.77688598632812,-51.22431945800781,136.1185760498047
37.279136657714844,-20.149127960205078,22.946083068847656,66.79751586914062,-45.64683532714844,139.53285217285156
39.103515625,-14.394004821777344,24.282020568847656,68.68653869628906,-39.79313659667969,140.75086975097656
40.614723205566406,-8.069934844970703,24.671226501464844,70.62744140625,-33.20147705078125,140.18893432617188
46.591758728027344,11.040071487426758,3.8635177612304688,74.97171020507812,-12.303726196289062,112.15284729003906
38.94720458984375,20.468839645385742,-20.322982788085938,65.51158142089844,-5.7387542724609375,91.54867553710938
26.574195861816406,21.532207489013672,-35.209434509277344,50.40655517578125,-5.916107177734375,76.60249328613281
5.620586395263672,18.955434799194336,-46.27696228027344,29.584991455078125,-9.765869140625,68.87934875488281
-10.609870910644531,10.861440658569336,-48.313873291015625,14.752120971679688,-19.67437744140625,67.70230102539062
-31.354816436767578,-12.148941040039062,-37.79380798339844,-4.301513671875,-40.96229553222656,80.70315551757812
-36.1861572265625,-14.842792510986328,-32.277801513671875,-7.2001495361328125,-41.7548828125,83.965576171875
-38.76420593261719,-11.855613708496094,-31.440277099609375,-11.535736083984375,-37.30841064453125,85.76884460449219
-44.45573806762695,-4.807582855224609,-26.671142578125,-16.233535766601562,-29.59527587890625,90.57728576660156
-47.257347106933594,17.985326766967773,-18.249305725097656,-16.68389892578125,-6.11346435546875,97.67515563964844
-41.99501037597656,28.899925231933594,-17.755828857421875,-11.925933837890625,4.3390350341796875,99.26844787597656
-39.76494216918945,34.4837532043457,-14.833915710449219,-10.500595092773438,7.3818817138671875,101.99697875976562
-41.50273895263672,33.863468170166016,-11.693367004394531,-12.60845947265625,6.74041748046875,104.73265075683594
-43.952667236328125,30.662147521972656,-9.999000549316406,-15.029815673828125,3.13323974609375,106.16934204101562
-49.36311340332031,17.210773468017578,-11.627494812011719,-20.174789428710938,-10.273178100585938,104.1136474609375
-48.738365173339844,10.546623229980469,-16.499916076660156,-19.556320190429688,-17.133865356445312,99.21221923828125
-46.576271057128906,7.415956497192383,-20.984634399414062,-17.185516357421875,-19.616958618164062,94.86796569824219
-45.52544403076172,8.574846267700195,-22.58332061767578,-16.367767333984375,-18.379013061523438,93.47459411621094
-44.2354621887207,19.346494674682617,-17.888893127441406,-15.12890625,-7.4760894775390625,98.51388549804688
-42.50450134277344,23.097179412841797,-17.231414794921875,-13.070297241210938,-3.6563262939453125,98.79609680175781
-38.864341735839844,25.040903091430664,-21.86444091796875,-9.432205200195312,-2.0336456298828125,93.68348693847656
-33.68019485473633,23.436382293701172,-29.423980712890625,-4.005950927734375,-3.8845062255859375,86.11837768554688
-27.44630241394043,21.329036712646484,-35.85884094238281,2.1663818359375,-5.8823699951171875,79.80404663085938
-21.74738311767578,21.388198852539062,-39.14434051513672,7.75299072265625,-5.587493896484375,76.78427124023438
-11.337289810180664,24.18247413635254,-41.139991760253906,18.09930419921875,-2.711029052734375,75.03021240234375
-8.553215026855469,26.440685272216797,-40.666542053222656,20.808273315429688,-0.52587890625,75.47166442871094
-6.209894180297852,26.848163604736328,-40.560157775878906,23.180267333984375,-0.3341827392578125,75.49432373046875
-1.894308090209961,23.983144760131836,-42.549049377441406,27.596694946289062,-3.3656768798828125,73.33993530273438
7.150432586669922,22.677162170410156,-42.30714416503906,36.89935302734375,-4.4402313232421875,73.83885192871094
16.938899993896484,21.08327293395996,-40.016265869140625,46.91145324707031,-6.22509765625,76.24734497070312
27.734291076660156,16.073944091796875,-35.781944274902344,57.70491027832031,-11.429275512695312,80.67320251464844
36.98920440673828,10.923957824707031,-28.743515014648438,66.83534240722656,-16.52197265625,88.10208129882812
44.411705017089844,5.973960876464844,-17.91374969482422,74.01911926269531,-21.583175659179688,99.09591674804688
47.73558044433594,-0.7681884765625,-8.802421569824219,76.97645568847656,-28.362869262695312,108.16249084472656
45.56050109863281,-7.441501617431641,16.978294372558594,74.35978698730469,-34.46061706542969,134.00465393066406
38.37555694580078,-4.787454605102539,30.968650817871094,66.72772216796875,-31.661788940429688,148.21749877929688
27.39197540283203,-4.20477294921875,41.42882537841797,55.64044189453125,-31.405258178710938,158.0453338623047
11.877391815185547,-7.811531066894531,48.080772399902344,39.41914367675781,-35.30340576171875,164.69322204589844
-24.612131118774414,-21.68743133544922,37.52281951904297,3.2399749755859375,-49.25993347167969,152.6796875
-35.39468765258789,-25.384281158447266,22.27130889892578,-6.7584686279296875,-52.76387023925781,137.13778686523438
-37.9330940246582,-28.175167083740234,6.1363372802734375,-8.740615844726562,-55.48661804199219,120.9609375
-32.85760498046875,-31.897598266601562,-9.00531005859375,-3.08642578125,-59.31134033203125,105.89994812011719
-21.838991165161133,-35.193153381347656,-22.539688110351562,8.252273559570312,-62.43489074707031,92.54664611816406
-8.28264045715332,-36.66584014892578,-29.771278381347656,22.028472900390625,-63.866058349609375,85.97727966308594
9.906875610351562,-35.70034408569336,-31.35803985595703,39.53974914550781,-62.75138854980469,84.8031005859375
20.378067016601562,-30.737987518310547,-31.779144287109375,50.49700927734375,-57.197418212890625,84.2728271484375
29.959304809570312,-21.65064239501953,-31.286849975585938,59.65730285644531,-47.98008728027344,84.89619445800781
35.07279968261719,-10.99428939819336,-31.207313537597656,64.569580078125,-37.10621643066406,84.80824279785156
36.43543243408203,1.7417850494384766,-31.111251831054688,65.52897644042969,-24.341873168945312,85.02284240722656
31.4541015625,18.80199432373047,-31.633216857910156,60.40699768066406,-8.1251220703125,84.36213684082031
31.667404174804688,23.75749969482422,-28.291038513183594,60.80696105957031,-2.9113311767578125,88.20356750488281
30.878173828125,25.412843704223633,-27.495201110839844,59.972930908203125,-1.731353759765625,88.66276550292969
30.589401245117188,25.278701782226562,-28.146987915039062,59.70648193359375,-1.75885009765625,87.9578857421875
29.61945343017578,26.54633903503418,-27.90770721435547,59.038330078125,-0.97283935546875,87.79359436035156
29.74384307861328,28.39217185974121,-26.099899291992188,58.72563171386719,1.1909332275390625,89.63212585449219
30.783180236816406,31.35870933532715,-21.321914672851562,59.715545654296875,3.9130401611328125,94.01473999023438
31.859844207763672,35.316307067871094,-12.240951538085938,61.102935791015625,7.68548583984375,103.12045288085938
30.97967529296875,37.936302185058594,-6.201210021972656,60.13771057128906,10.872207641601562,109.02206420898438
28.701927185058594,40.822601318359375,1.2268142700195312,58.18721008300781,13.229873657226562,116.48344421386719
25.755691528320312,42.23021697998047,7.790657043457031,55.48931884765625,14.962722778320312,123.15283203125
19.845638275146484,44.7886848449707,12.993873596191406,50.067047119140625,17.149871826171875,128.47393798828125
5.3423919677734375,46.02439880371094,22.42266082763672,35.429473876953125,19.181304931640625,137.3758087158203
0.7150630950927734,42.18911361694336,29.105247497558594,29.964630126953125,15.791213989257812,144.5694122314453
-4.906455993652344,38.879188537597656,33.093971252441406,25.154754638671875,12.373260498046875,148.73516845703125
-13.09957504272461,26.703262329101562,40.82299041748047,16.550552368164062,0.644683837890625,156.52236938476562
-14.835169792175293,17.878326416015625,44.352638244628906,14.066543579101562,-8.348007202148438,160.05508422851562
-17.209613800048828,12.636569023132324,44.774574279785156,12.717086791992188,-14.106948852539062,160.90609741210938
-29.75333595275879,9.006946563720703,38.02191925048828,0.546844482421875,-17.967971801757812,154.82464599609375
-36.41552734375,8.372913360595703,31.053123474121094,-6.677886962890625,-18.66510009765625,147.88427734375
-41.43214797973633,7.722087860107422,23.97521209716797,-11.4044189453125,-19.249130249023438,140.68612670898438
-44.66935729980469,6.088472366333008,17.00226593017578,-15.355789184570312,-20.899185180664062,133.9864959716797
-46.76673126220703,3.212970733642578,9.609786987304688,-17.400161743164062,-23.385055541992188,126.4871826171875
-47.690513610839844,2.7649097442626953,4.201255798339844,-18.495071411132812,-24.608245849609375,120.71530151367188
-47.98149108886719,3.3216686248779297,-4.035057067871094,-19.006362915039062,-24.377517700195312,112.80259704589844
-47.307960510253906,5.32484245300293,-9.642066955566406,-18.301177978515625,-21.56365966796875,107.3406982421875
-45.07822036743164,6.672962188720703,-17.335678100585938,-16.402496337890625,-20.771499633789062,99.54702758789062
-41.750423431396484,6.778964996337891,-24.616867065429688,-12.914749145507812,-20.063873291015625,92.13002014160156
-37.7966423034668,5.995634078979492,-30.334426879882812,-9.251174926757812,-21.109970092773438,86.206298828125
-35.62689208984375,6.002838134765625,-33.00568389892578,-6.240142822265625,-20.912429809570312,83.15509033203125
-35.44048309326172,3.869173049926758,-32.485504150390625,-8.224197387695312,-23.680877685546875,85.71189880371094
-37.64026641845703,8.872272491455078,-28.994483947753906,-9.051864624023438,-18.770339965820312,87.30299377441406
-36.7161865234375,15.261109352111816,-28.775665283203125,-7.660400390625,-12.762908935546875,87.19448852539062
-32.088294982910156,19.68387794494629,-31.380043029785156,-3.69940185546875,-7.3040771484375,85.19041442871094
-28.29911231994629,20.102760314941406,-34.83110046386719,3.7651824951171875,-8.80853271484375,78.22242736816406
-22.435022354125977,14.558205604553223,-40.72648620605469,6.73876953125,-11.906402587890625,75.42526245117188
-23.030139923095703,11.061357498168945,-41.01506042480469,5.961029052734375,-15.559295654296875,74.80900573730469
-23.838611602783203,12.353623390197754,-40.18782043457031,6.4158935546875,-12.717819213867188,75.58329772949219
-22.393959045410156,14.279603004455566,-40.67015838623047,10.299667358398438,-11.280899047851562,73.94143676757812
-18.124038696289062,15.97832202911377,-42.327720642089844,18.121780395507812,-14.218582153320312,70.62358093261719
-9.17813491821289,11.844799041748047,-45.97528839111328,32.32611083984375,-22.994461059570312,68.3668212890625
8.976158142089844,-0.05540275573730469,-47.089599609375,37.272003173828125,-26.504730224609375,68.63861083984375
17.791107177734375,-5.271873474121094,-44.0653076171875,45.54502868652344,-31.72161865234375,71.52095031738281
24.57522964477539,-10.998966217041016,-39.47746276855469,53.25120544433594,-37.540069580078125,75.86761474609375
28.862937927246094,-13.905284881591797,-35.863250732421875,59.55543518066406,-42.32533264160156,82.11256408691406
33.94807815551758,-20.51830291748047,-27.362213134765625,62.20555114746094,-46.655914306640625,87.18502807617188
36.216644287109375,-21.802562713623047,-23.572364807128906,64.71827697753906,-48.424835205078125,91.32124328613281
38.042396545410156,-22.806835174560547,-19.933792114257812,66.48146057128906,-49.71795654296875,95.12799072265625
40.57923126220703,-21.582374572753906,-15.755332946777344,71.1827392578125,-47.441009521484375,103.09764099121094
44.126495361328125,-16.566844940185547,-10.921356201171875,72.93235778808594,-44.57115173339844,104.63569641113281
45.321266174316406,-13.977554321289062,-9.350959777832031,74.1925048828125,-41.97364807128906,106.78178405761719
45.51996612548828,-12.250324249267578,-11.292953491210938,74.82649230957031,-39.69865417480469,105.29145812988281
44.285606384277344,-12.732120513916016,-14.8568115234375,73.92063903808594,-39.394439697265625,102.62489318847656
42.10209655761719,-14.177082061767578,-19.45446014404297,72.10047912597656,-40.87445068359375,97.7772216796875
39.904502868652344,-15.84719467163086,-22.75591278076172,67.0704345703125,-44.57525634765625,91.18569946289062
31.879467010498047,-23.429821014404297,-28.121139526367188,62.67607116699219,-49.13616943359375,88.468505859375
27.872421264648438,-29.28856658935547,-27.71868896484375,58.311767578125,-54.543670654296875,87.92437744140625
24.021400451660156,-34.72335433959961,-24.994674682617188,54.46098327636719,-60.02049255371094,89.94265747070312
20.088375091552734,-40.20016098022461,-20.287506103515625,50.244140625,-65.65901184082031,94.02713012695312
18.63260269165039,-43.71322250366211,-13.063880920410156,48.09440612792969,-70.01409912109375,100.41816711425781
19.857913970947266,-45.37296676635742,-3.6179580688476562,50.534332275390625,-71.56416320800781,119.14750671386719
23.007389068603516,-40.72221755981445,15.535621643066406,52.126434326171875,-69.11038208007812,128.4538116455078
22.477310180664062,-34.98198318481445,25.55883026123047,51.86785888671875,-64.29423522949219,138.35699462890625
19.974594116210938,-27.61376190185547,35.42871856689453,46.36102294921875,-47.65679931640625,157.0678253173828
9.43792724609375,-3.7361679077148438,48.23943328857422,40.63978576660156,-35.13435363769531,163.0830841064453
1.9489459991455078,8.32036018371582,49.011878967285156,33.758453369140625,-22.494644165039062,165.2895050048828
-4.980539321899414,18.879756927490234,46.882530212402344,25.799560546875,-11.151214599609375,163.94891357421875
-10.746259689331055,24.587902069091797,43.86444854736328,21.212417602539062,-3.436859130859375,161.01089477539062
-24.606468200683594,23.259706497192383,38.67070770263672,9.502365112304688,-2.3733978271484375,157.05142211914062
-38.047943115234375,15.012068748474121,28.05199432373047,-5.2264251708984375,-8.835540771484375,148.1629638671875
-44.364566802978516,4.307056427001953,17.13866424560547,-15.51324462890625,-32.725555419921875,128.24391174316406
-43.545570373535156,-11.352855682373047,9.539443969726562,-10.37646484375,-49.41554260253906,119.93081665039062
-37.131500244140625,-26.068138122558594,1.519134521484375,-1.7875518798828125,-60.60357666015625,115.00741577148438
-15.310860633850098,-42.83073806762695,-8.753402709960938,9.911361694335938,-68.77330017089844,110.5738525390625
-2.343799591064453,-42.96486282348633,-19.03704071044922,22.387420654296875,-70.6522216796875,100.0601806640625
10.408859252929688,-36.683616638183594,-28.005638122558594,35.70756530761719,-66.584228515625,90.69599914550781
19.929920196533203,-26.108924865722656,-34.21778106689453,53.36274719238281,-43.89918518066406,79.14485168457031
25.873016357421875,-0.9946174621582031,-39.13098907470703,55.3988037109375,-30.627334594726562,77.3795166015625
22.98282241821289,3.1792469024658203,-40.940093994140625,53.341278076171875,-24.745849609375,76.02946472167969
19.701217651367188,5.988822937011719,-42.082122802734375,48.99623107910156,-18.105865478515625,74.52474975585938
23.94134521484375,13.784865379333496,-38.38854217529297,52.47511291503906,-14.716888427734375,76.95646667480469
26.014862060546875,18.863832473754883,-35.41748046875,54.487945556640625,-9.737594604492188,79.62971496582031
28.04227066040039,22.386842727661133,-32.46880340576172,56.56614685058594,-5.536376953125,83.05014038085938
31.526020050048828,21.39029884338379,-30.08948516845703,63.72322082519531,-8.241683959960938,87.58610534667969
35.955291748046875,17.996807098388672,-27.622032165527344,66.22720336914062,-9.227249145507812,89.15458679199219
38.8800048828125,15.749112129211426,-25.491737365722656,67.53567504882812,-10.287246704101562,90.53291320800781
41.302978515625,11.235978126525879,-23.579071044921875,69.39498901367188,-13.711441040039062,91.11323547363281
42.28486633300781,9.716594696044922,-22.665420532226562,71.12071228027344,-16.951828002929688,93.55137634277344
42.69847869873047,7.481561660766602,-22.385574340820312,71.64576721191406,-17.868911743164062,93.87371826171875
43.142478942871094,3.5513763427734375,-22.555641174316406,72.38636779785156,-25.116302490234375,93.3594970703125
43.07288360595703,-0.19092369079589844,-22.70439910888672,71.98384094238281,-29.659286499023438,93.01301574707031
41.90772247314453,-10.731502532958984,-22.800811767578125,71.37811279296875,-34.35411071777344,92.65443420410156
40.746376037597656,-17.347156524658203,-21.18474578857422,70.55555725097656,-41.16645812988281,94.093017578125
39.9249267578125,-21.397228240966797,-18.98322296142578,69.52938842773438,-46.797637939453125,95.84210205078125
39.0706787109375,-24.874141693115234,-16.81963348388672,68.69711303710938,-50.11378479003906,98.53939819335938
37.72074890136719,-28.200496673583984,-14.335853576660156,67.49688720703125,-53.65830993652344,100.398193359375
36.05347442626953,-31.111251831054688,-12.951026916503906,66.1131591796875,-56.70680236816406,103.05015563964844
33.509765625,-33.51433181762695,-14.269401550292969,60.59480285644531,-61.62763977050781,100.46185302734375
28.678985595703125,-35.863712310791016,-18.052597045898438,55.54133605957031,-63.838226318359375,95.87869262695312
24.311477661132812,-37.12172317504883,-21.816650390625,52.155364990234375,-63.72566223144531,92.64675903320312
21.124359130859375,-35.818031311035156,-25.827842712402344,48.65510559082031,-61.92034912109375,87.66201782226562
19.349414825439453,-30.153621673583984,-33.002952575683594,47.68780517578125,-58.97346496582031,84.54533386230469
20.015609741210938,-26.365013122558594,-35.51953125,49.21421813964844,-55.39320373535156,81.86851501464844
19.770198822021484,-24.117877960205078,-37.03021240234375,49.56074523925781,-50.88999938964844,79.45809936523438
21.383716583251953,-23.72559356689453,-36.16807556152344,51.54512023925781,-50.4498291015625,80.2413330078125
23.313167572021484,-22.90280532836914,-35.48542022705078,53.340728759765625,-49.522857666015625,81.12948608398438
25.358726501464844,-22.404010772705078,-34.32511901855469,55.76518249511719,-48.982025146484375,82.86367797851562
28.202350616455078,-21.324073791503906,-32.565269470214844,58.62176513671875,-47.925018310546875,84.25578308105469
30.36528778076172,-20.492733001708984,-31.019569396972656,60.768798828125,-47.58735656738281,85.78056335449219
