x,y,z,x_uncalibrated,y_uncalibrated,z_uncalibrated
39.06670379638672,22.36307716369629,18.205162048339844,67.77345275878906,-1.1395416259765625,131.23611450195312
35.18634033203125,33.65371322631836,9.517295837402344,64.33218383789062,6.7133941650390625,126.15673828125
35.73899841308594,32.56163024902344,11.555610656738281,65.39826965332031,4.6541900634765625,128.27236938476562
37.646392822265625,29.187002182006836,13.452018737792969,67.28327941894531,1.0264434814453125,130.3380126953125
39.489479064941406,24.445960998535156,17.13886260986328,69.26014709472656,-4.54241943359375,134.38870239257812
41.15382385253906,17.63198471069336,20.75269317626953,70.6817626953125,-11.406082153320312,137.53640747070312
42.25836181640625,10.070789337158203,22.899314880371094,71.75067138671875,-19.18170166015625,139.02256774902344
44.63677215576172,3.2776851654052734,18.77428436279297,74.97581481933594,-25.453582763671875,132.5198211669922
46.24048614501953,-9.963329315185547,-6.321113586425781,74.10148620605469,-38.84809875488281,105.66911315917969
39.652008056640625,-16.055957794189453,-20.470901489257812,65.96482849121094,-44.754364013671875,92.50241088867188
28.279804229736328,-22.270530700683594,-29.703208923339844,53.89830017089844,-51.19493103027344,84.76995849609375
16.082271575927734,-28.413055419921875,-32.710777282714844,42.153594970703125,-56.944244384765625,83.77976989746094
6.707874298095703,-35.05424118041992,-29.089683532714844,33.88044738769531,-64.18391418457031,89.04965209960938
0.8113346099853516,-41.78493118286133,-20.269134521484375,28.759063720703125,-70.16484069824219,98.7877197265625
-3.1779842376708984,-46.79092788696289,-1.8754119873046875,26.934326171875,-73.89759826660156,117.03266906738281
0.9456844329833984,-46.592960357666016,7.034904479980469,31.31365966796875,-73.09046936035156,125.65457153320312
6.6864471435546875,-43.85970687866211,16.14775848388672,37.64154052734375,-69.5572509765625,134.56080627441406
13.815792083740234,-38.1649055480957,23.858604431152344,44.63934326171875,-63.899261474609375,141.38870239257812
18.37566375732422,-32.80006408691406,28.39958953857422,48.322235107421875,-58.4417724609375,145.75697326660156
25.5345458984375,-19.752376556396484,34.79454803466797,55.3646240234375,-45.2933349609375,151.27261352539062
28.295841217041016,-14.592510223388672,35.786476135253906,58.15411376953125,-39.902618408203125,152.16192626953125
31.86890411376953,-5.587818145751953,35.320045471191406,62.16639709472656,-29.404296875,151.0961456298828
34.92369842529297,5.931257247924805,32.85309600830078,64.66041564941406,-18.78265380859375,148.14212036132812
36.51405334472656,12.024497032165527,30.19416046142578,66.12568664550781,-13.767410278320312,145.13983154296875
37.74696350097656,15.794883728027344,26.95764923095703,67.02909851074219,-10.207550048828125,142.1161651611328
38.72101593017578,19.232833862304688,23.460975646972656,68.43699645996094,-7.37127685546875,138.14132690429688
41.121864318847656,22.77692413330078,16.507484436035156,70.23876953125,-3.30487060546875,131.4029083251953
40.45906066894531,27.04985237121582,12.140205383300781,69.45297241210938,1.24560546875,127.04658508300781
39.63658142089844,30.472253799438477,7.914421081542969,68.69715881347656,3.908355712890625,122.48814392089844
38.89283752441406,32.3785285949707,3.25738525390625,67.71211242675781,5.9469146728515625,118.25642395019531
36.858734130859375,35.107032775878906,-0.418212890625,65.00100708007812,9.196212768554688,114.27153015136719
32.342952728271484,39.56837463378906,-6.585716247558594,59.75245666503906,13.832260131835938,107.74156188964844
22.15576934814453,44.96992492675781,-15.888458251953125,50.50657653808594,18.164810180664062,99.6624755859375
10.364227294921875,47.667579650878906,-21.73554229736328,38.55059814453125,20.7322998046875,94.05693054199219
-0.7646350860595703,46.79027557373047,-26.453414916992188,27.476791381835938,19.518081665039062,89.23622131347656
-15.41468334197998,35.48535919189453,-36.411865234375,13.3548583984375,7.69085693359375,79.20994567871094
-17.990982055664062,27.17181968688965,-41.09185791015625,11.063507080078125,-0.544464111328125,74.69833374023438
-18.145553588867188,21.002140045166016,-43.42301940917969,11.0067138671875,-6.48187255859375,72.50845336914062
-15.312535285949707,8.799583435058594,-46.00733184814453,14.001449584960938,-18.81182861328125,70.05099487304688
-13.403284072875977,4.092952728271484,-46.47996520996094,15.9156494140625,-23.270309448242188,69.55589294433594
-10.56416130065918,1.3938102722167969,-46.62223815917969,18.888885498046875,-25.912017822265625,69.44844055175781
-6.263582229614258,-0.6031703948974609,-47.03614044189453,23.230728149414062,-27.830001831054688,68.97705078125
-0.2335205078125,-1.623270034790039,-46.85784912109375,29.463699340820312,-28.824447631835938,69.3525390625
10.743980407714844,-6.307376861572266,-45.243247985839844,40.5234375,-33.70477294921875,71.02024841308594
17.268878936767578,-10.699787139892578,-42.31806945800781,46.81968688964844,-38.260894775390625,74.07247924804688
21.496463775634766,-15.54898452758789,-39.12591552734375,51.03160095214844,-42.97419738769531,77.29058837890625
26.491641998291016,-19.856224060058594,-34.69535827636719,56.00334167480469,-47.23326110839844,81.84547424316406
34.3305549621582,-24.51213836669922,-25.718292236328125,63.64912414550781,-51.63981628417969,90.59066772460938
35.41941833496094,-25.843124389648438,-23.30730438232422,64.63607788085938,-53.05088806152344,92.98446655273438
36.34546661376953,-27.683029174804688,-19.967491149902344,65.55180358886719,-54.95184326171875,96.41278076171875
36.738304138183594,-29.547924041748047,-16.58466339111328,65.86177062988281,-56.72254943847656,99.77250671386719
38.0933837890625,-30.21719741821289,-12.74853515625,67.28019714355469,-57.24188232421875,103.22950744628906
37.97539520263672,-29.47256851196289,-14.997421264648438,67.15623474121094,-56.57029724121094,101.09353637695312
39.18138122558594,-28.701675415039062,-13.836456298828125,68.44064331054688,-55.68424987792969,102.416748046875
41.871116638183594,-25.226451873779297,-14.732025146484375,71.23623657226562,-51.96665954589844,101.26638793945312
46.758811950683594,-18.318565368652344,-12.788520812988281,76.0125732421875,-45.30073547363281,103.38310241699219
47.854209899902344,-17.678863525390625,-11.844184875488281,77.06097412109375,-44.614105224609375,104.36215209960938
50.36591339111328,-12.162063598632812,-9.427253723144531,79.58619689941406,-39.02842712402344,106.73477172851562
51.01696014404297,-9.74142837524414,-8.602401733398438,80.151123046875,-36.6966552734375,107.51548767089844
50.96290588378906,-9.888118743896484,-8.066848754882812,80.070068359375,-37.07661437988281,108.07505798339844
50.36924743652344,-12.98977279663086,-7.684196472167969,79.43727111816406,-40.41279602050781,108.47389221191406
42.71538543701172,-29.170597076416016,-1.356781005859375,71.32833862304688,-56.96315002441406,115.24366760253906
34.806339263916016,-35.989524841308594,8.157432556152344,63.22813415527344,-63.48698425292969,125.05392456054688
25.04846954345703,-39.0222282409668,18.161460876464844,53.415496826171875,-66.22126770019531,134.9997100830078
16.540298461914062,-37.3084831237793,28.05596160888672,45.17778015136719,-64.07252502441406,144.91522216796875
9.93505859375,-26.137489318847656,39.549949645996094,38.920318603515625,-52.661224365234375,156.00205993652344
6.495098114013672,-18.509918212890625,43.99993133544922,35.30815124511719,-44.959686279296875,160.39923095703125
5.034351348876953,-9.739089965820312,46.76079559326172,34.24658203125,-36.100067138671875,163.06369018554688
8.970001220703125,-3.3749046325683594,46.996131896972656,38.537139892578125,-30.076187133789062,163.16104125976562
14.518428802490234,0.5586433410644531,45.43065643310547,44.18318176269531,-26.149063110351562,161.39041137695312
21.934127807617188,5.595663070678711,42.145851135253906,59.13337707519531,-15.56103515625,152.1663818359375
29.4654541015625,11.04494857788086,36.50682830810547,64.02415466308594,-11.815689086914062,145.55233764648438
34.576194763183594,14.957721710205078,29.95337677001953,67.79325866699219,-8.874343872070312,138.25450134277344
38.334564208984375,17.950801849365234,22.931190490722656,70.08338928222656,-4.518096923828125,128.37261962890625
40.689476013183594,26.400636672973633,1.8173294067382812,69.93086242675781,-1.0915069580078125,118.76274108886719
39.05120086669922,27.921138763427734,-5.541603088378906,68.50447082519531,0.7971343994140625,111.41447448730469
35.68711853027344,29.308860778808594,-14.948768615722656,65.53718566894531,1.9671478271484375,102.12379455566406
30.672435760498047,31.446571350097656,-21.575119018554688,60.468658447265625,4.1446075439453125,95.0355224609375
27.280574798583984,32.47782516479492,-25.359649658203125,56.65739440917969,5.273162841796875,90.96023559570312
24.07439422607422,32.71908187866211,-28.69554901123047,53.85002136230469,5.58575439453125,87.96084594726562
19.649364471435547,33.617584228515625,-31.550704956054688,49.220794677734375,6.4795074462890625,84.96755981445312
10.500938415527344,38.411827087402344,-33.315643310546875,40.19129943847656,10.807815551757812,82.71571350097656
4.984474182128906,40.907875061035156,-33.281158447265625,35.055572509765625,13.562301635742188,83.01875305175781
-3.6955718994140625,42.95233917236328,-33.97423553466797,26.652587890625,15.68878173828125,82.08689880371094
-13.646456718444824,44.45173645019531,-33.01611328125,16.614822387695312,17.392715454101562,82.66432189941406
-20.884258270263672,44.76905059814453,-32.30961608886719,8.976593017578125,17.589385986328125,83.7132568359375
-28.190032958984375,44.106590270996094,-29.776947021484375,1.972015380859375,17.185150146484375,85.97779846191406
-35.64987564086914,42.99565505981445,-25.7833251953125,-10.474838256835938,14.83172607421875,92.84616088867188
-40.049102783203125,41.613853454589844,-22.586288452148438,-13.2149658203125,13.685638427734375,96.6805419921875
-42.50761795043945,40.679168701171875,-18.784927368164062,-14.792343139648438,13.6890869140625,101.98724365234375
-46.83782958984375,39.43278503417969,-7.765953063964844,-17.28118896484375,12.565155029296875,107.98539733886719
-49.71098327636719,37.15496826171875,-4.637443542480469,-20.234024047851562,10.667755126953125,111.18283081054688
-51.865657806396484,34.42860412597656,-3.9198455810546875,-22.490249633789062,7.56060791015625,112.161865234375
-54.05191421508789,30.706327438354492,-5.039817810058594,-24.626724243164062,4.10137939453125,111.16943359375
-56.033050537109375,25.946870803833008,-8.906196594238281,-26.926422119140625,-0.485321044921875,107.7152099609375
-58.0444450378418,21.035888671875,-12.470947265625,-31.120437622070312,-9.834884643554688,102.34812927246094
-60.50948715209961,16.67367935180664,-13.574066162109375,-34.02897644042969,-15.017471313476562,103.97390747070312
-63.489585876464844,11.1625337600708,-11.70172119140625,-36.60723876953125,-21.49224853515625,107.22222900390625
-66.03852844238281,5.037313461303711,-8.256553649902344,-38.313507080078125,-25.9932861328125,111.98011779785156
-67.65133666992188,0.49132537841796875,-3.2259445190429688,-39.07029724121094,-29.679794311523438,117.06071472167969
-70.85453033447266,-0.3623809814453125,2.76153564453125,-41.42295837402344,-27.817459106445312,118.575927734375
-72.89511108398438,-0.43697166442871094,2.5171966552734375,-43.91679382324219,-27.08062744140625,118.36154174804688
-72.12440490722656,-1.9678573608398438,5.904258728027344,-43.16566467285156,-29.002517700195312,121.52793884277344
-69.37535095214844,-2.1405715942382812,7.8679351806640625,-40.688446044921875,-29.021026611328125,124.12152099609375
-67.19239044189453,-0.9400730133056641,1.6939239501953125,-38.224853515625,-28.187408447265625,119.00019836425781
-65.46956634521484,-1.8660011291503906,-0.0533447265625,-36.43231201171875,-28.325363159179688,115.95085144042969
-64.89497375488281,-4.716144561767578,2.1205520629882812,-35.791778564453125,-31.795028686523438,118.23110961914062
-64.07870483398438,-7.484386444091797,-0.5854568481445312,-35.34135437011719,-33.644073486328125,115.58708190917969
-61.254920959472656,-14.08413314819336,1.1501312255859375,-32.73170471191406,-40.070404052734375,116.41671752929688
-55.20891189575195,-23.810707092285156,8.500526428222656,-27.320465087890625,-49.39422607421875,123.39073181152344
-45.03282165527344,-33.049964904785156,17.67084503173828,-17.174728393554688,-59.33935546875,132.56521606445312
-32.20254898071289,-40.73905563354492,25.717491149902344,-4.7913665771484375,-66.82858276367188,140.94471740722656
-18.17129135131836,-48.31074142456055,27.527671813964844,9.20220947265625,-74.35475158691406,143.55641174316406
-6.565023422241211,-55.15695571899414,22.57769012451172,21.38458251953125,-81.70480346679688,139.59298706054688
1.0324592590332031,-59.164127349853516,14.378257751464844,29.452545166015625,-86.287109375,131.37850952148438
7.427043914794922,-59.949527740478516,3.4054336547851562,41.584014892578125,-84.66477966308594,106.82444763183594
13.05179214477539,-56.9028434753418,-10.548515319824219,44.36018371582031,-78.27598571777344,94.46630859375
13.543220520019531,-41.97639083862305,-33.37525177001953,42.891876220703125,-70.20404052734375,83.72880554199219
11.179447174072266,-35.257354736328125,-39.743873596191406,40.666046142578125,-62.95860290527344,76.8760986328125
6.6529998779296875,-30.920944213867188,-43.242286682128906,36.49615478515625,-58.427734375,72.96099853515625
-1.1049423217773438,-26.763668060302734,-45.72636413574219,29.156341552734375,-54.60028076171875,70.57679748535156
-11.206110000610352,-20.478252410888672,-47.343040466308594,18.974624633789062,-48.28813171386719,68.63578796386719
-16.275226593017578,-14.084270477294922,-48.08598327636719,13.39739990234375,-42.92909240722656,68.15216064453125
-16.9200382232666,-10.546031951904297,-48.51396179199219,11.282516479492188,-35.0555419921875,67.21061706542969
-14.726716995239258,-1.747772216796875,-50.10491943359375,13.0693359375,-30.143508911132812,66.36880493164062
-11.407211303710938,2.265277862548828,-50.872154235839844,18.057708740234375,-26.452560424804688,65.14060974121094
-12.068023681640625,6.289854049682617,-50.21448516845703,17.037017822265625,-21.875534057617188,65.55093383789062
-12.678762435913086,9.377584457397461,-49.50077819824219,16.820404052734375,-18.62872314453125,66.20326232910156
-15.276876449584961,14.677141189575195,-47.57097625732422,14.953170776367188,-13.98779296875,67.70686340332031
-17.537702560424805,20.46295928955078,-44.61540985107422,10.444793701171875,-2.648834228515625,73.69232177734375
-21.96164321899414,29.164735794067383,-37.66924285888672,7.936920166015625,1.142364501953125,77.01283264160156
-24.214744567871094,33.03873825073242,-33.116973876953125,5.67694091796875,4.51202392578125,81.42066955566406
-26.047256469726562,37.26603698730469,-26.650848388671875,3.35369873046875,8.7698974609375,87.24891662597656
-27.810728073120117,41.26071548461914,-18.56243896484375,2.080291748046875,13.4422607421875,94.73922729492188
-30.67913246154785,41.68659591674805,-12.194000244140625,-0.9088287353515625,14.747543334960938,102.09939575195312
-32.45049285888672,40.62702941894531,-9.389617919921875,-4.628204345703125,12.48016357421875,108.68380737304688
-37.54227066040039,35.98755645751953,-0.8775100708007812,-7.417724609375,9.956802368164062,113.18170166015625
-40.4882926940918,30.888219833374023,6.8477325439453125,-10.540008544921875,5.7819671630859375,120.72259521484375
-43.02579879760742,24.105243682861328,11.955085754394531,-14.865982055664062,-6.8708953857421875,129.2308807373047
-44.31612777709961,18.61949920654297,13.753227233886719,-15.939620971679688,-12.540985107421875,131.49598693847656
-45.41384506225586,12.611044883728027,15.788932800292969,-16.89910888671875,-18.18133544921875,133.16683959960938
-45.93076705932617,0.9196891784667969,22.04090118408203,-16.864456176757812,-24.001937866210938,136.93724060058594
-44.780052185058594,-6.300861358642578,27.193092346191406,-13.254150390625,-38.656646728515625,147.7649688720703
-41.11588668823242,-13.879341125488281,32.854347229003906,-9.364608764648438,-45.96055603027344,149.95071411132812
-37.212093353271484,-21.025352478027344,33.98554229736328,-5.5913543701171875,-52.91621398925781,149.83364868164062
-33.45040512084961,-33.056251525878906,28.89185333251953,-4.2415313720703125,-58.61175537109375,146.4775390625
-34.92900466918945,-35.635719299316406,23.95508575439453,-6.485748291015625,-64.09135437011719,137.96157836914062
-35.968971252441406,-37.5215950012207,21.357627868652344,-8.244613647460938,-64.58871459960938,135.9546661376953
-38.746604919433594,-37.18771743774414,18.42705535888672,-12.179885864257812,-62.50111389160156,130.92486572265625
-41.803836822509766,-35.05644989013672,13.236778259277344,-12.936904907226562,-62.4022216796875,124.988037109375
-41.747711181640625,-35.65764236450195,6.6449737548828125,-11.767364501953125,-63.33482360839844,117.53932189941406
-40.83521270751953,-35.98881912231445,-1.4643402099609375,-12.171310424804688,-60.88941955566406,106.70863342285156
-37.64958953857422,-32.784122467041016,-19.78693389892578,-9.644699096679688,-60.20555114746094,98.69364929199219
-32.055824279785156,-32.08860397338867,-28.330711364746094,-4.7839813232421875,-59.49766540527344,90.36808776855469
-26.51220703125,-29.250564575195312,-36.05504608154297,6.7732391357421875,-51.78010559082031,74.24130249023438
-20.376220703125,-21.853229522705078,-44.01289367675781,11.499435424804688,-41.33421325683594,67.66717529296875
-16.928041458129883,-10.018318176269531,-49.866188049316406,14.448272705078125,-26.983139038085938,64.35133361816406
-9.920801162719727,17.569021224975586,-50.10584259033203,18.307723999023438,-13.030548095703125,64.8861083984375
-7.343479156494141,27.768585205078125,-45.889251708984375,23.95611572265625,7.8717193603515625,74.69805908203125
-3.958097457885742,37.878849029541016,-38.5550537109375,27.665359497070312,16.077346801757812,83.94667053222656
-0.6770210266113281,45.49412536621094,-29.210113525390625,30.26385498046875,20.993087768554688,91.78700256347656
4.079387664794922,48.664344787597656,-21.349166870117188,32.614532470703125,21.698150634765625,94.38468933105469
5.38397216796875,49.17271423339844,-18.70189666748047,35.233612060546875,22.065200805664062,98.72433471679688
6.676700592041016,49.154296875,-17.18316650390625,37.255340576171875,21.758209228515625,99.50164794921875
8.824527740478516,48.35007095336914,-16.907081604003906,39.03819274902344,19.958465576171875,97.19911193847656
10.26907730102539,46.109832763671875,-19.76056671142578,39.958404541015625,18.605300903320312,95.68710327148438
11.531368255615234,45.16693115234375,-20.796005249023438,41.15794372558594,17.33856201171875,94.94717407226562
12.681381225585938,44.26438522338867,-21.550857543945312,42.4317626953125,16.42926025390625,94.21725463867188
13.721691131591797,42.76818084716797,-22.520767211914062,43.1190185546875,14.911392211914062,93.08120727539062
14.35482406616211,41.94657516479492,-22.626976013183594,43.5992431640625,14.804946899414062,93.7283935546875
14.694686889648438,42.30453109741211,-21.611480712890625,42.630126953125,15.2567138671875,93.87620544433594
15.636714935302734,43.02370071411133,-19.0230712890625,44.694976806640625,15.42828369140625,95.44203186035156
16.030269622802734,44.02155685424805,-16.740875244140625,45.79850769042969,17.457122802734375,101.27981567382812
18.039207458496094,45.11178970336914,-11.501174926757812,48.947845458984375,18.07012939453125,108.17166137695312
21.6197509765625,45.10939025878906,-3.5778579711914062,51.667510986328125,17.854217529296875,115.57501220703125
22.634929656982422,44.83760070800781,2.32806396484375,51.08576965332031,17.909591674804688,121.90162658691406
20.89171600341797,44.83983612060547,11.162353515625,49.416107177734375,16.614761352539062,132.34429931640625
20.234336853027344,41.5433464050293,21.49474334716797,49.86805725097656,11.398727416992188,142.08004760742188
23.348785400390625,21.836708068847656,39.97667694091797,51.32696533203125,1.6126556396484375,152.2517852783203
26.952476501464844,9.617219924926758,43.224082946777344,57.22834777832031,-21.07098388671875,159.21937561035156
29.191207885742188,4.253229141235352,43.03313446044922,58.97822570800781,-22.906158447265625,158.71893310546875
32.25733947753906,5.08247184753418,40.596473693847656,60.78851318359375,-21.448944091796875,157.00340270996094
32.786705017089844,1.5403499603271484,39.63848114013672,61.41265869140625,-23.458038330078125,156.40097045898438
35.494789123535156,0.41036415100097656,37.11725616455078,62.95295715332031,-26.937393188476562,154.76856994628906
35.55397033691406,-2.606843948364258,36.881553649902344,64.81820678710938,-27.186447143554688,152.60885620117188
35.491615295410156,-7.500267028808594,36.18738555908203,64.92985534667969,-35.7054443359375,151.30213928222656
35.96955108642578,-9.245281219482422,34.639747619628906,65.14253234863281,-37.67799377441406,150.0569610595703
34.933929443359375,-12.569393157958984,34.262840270996094,63.184539794921875,-41.638671875,150.20449829101562
32.74993133544922,-17.085391998291016,34.13982391357422,60.37251281738281,-46.794891357421875,150.22854614257812
28.94192886352539,-22.702136993408203,34.07274627685547,55.302398681640625,-52.68333435058594,150.05775451660156
23.16680908203125,-27.254806518554688,34.633201599121094,49.79182434082031,-54.68275451660156,151.38851928710938
5.291351318359375,-28.720897674560547,37.31975555419922,41.181732177734375,-54.839569091796875,153.64437866210938
-5.889373779296875,-30.20285415649414,34.006004333496094,20.104446411132812,-58.1971435546875,147.97792053222656
-11.531484603881836,-32.62360382080078,28.446678161621094,15.7564697265625,-61.235260009765625,140.93453979492188
-15.055721282958984,-35.294559478759766,21.40943145751953,12.463607788085938,-63.17376708984375,134.75146484375
-18.55643081665039,-36.05781555175781,15.776557922363281,9.116790771484375,-63.3248291015625,129.64112854003906
-21.446109771728516,-35.93965148925781,11.386695861816406,6.6657867431640625,-62.9969482421875,125.5460205078125
-24.030750274658203,-35.70406723022461,3.2439117431640625,5.674285888671875,-62.92388916015625,121.79362487792969
-23.447887420654297,-36.2036247253418,-3.3613662719726562,5.01727294921875,-62.754669189453125,115.98875427246094
-19.016538619995117,-37.86467361450195,-10.571937561035156,13.419479370117188,-65.84782409667969,102.0748291015625
-11.735370635986328,-39.22500228881836,-17.440895080566406,21.262908935546875,-66.4827880859375,96.13876342773438
-3.648042678833008,-39.36460494995117,-22.069915771484375,29.2203369140625,-66.12886047363281,93.04612731933594
10.84649658203125,-38.09114456176758,-24.12696075439453,36.37864685058594,-65.63861083984375,91.94259643554688
17.263561248779297,-37.179691314697266,-22.736083984375,49.06660461425781,-64.26296997070312,95.04635620117188
22.196537017822266,-37.138179779052734,-19.062408447265625,53.08636474609375,-63.860870361328125,98.42012023925781
25.366371154785156,-36.401546478271484,-16.81769561767578,55.57731628417969,-63.10597229003906,100.58454895019531
27.429630279541016,-36.08820724487305,-14.106040954589844,56.94807434082031,-63.11201477050781,103.10649108886719
28.636646270751953,-36.04961013793945,-11.532829284667969,58.58056640625,-62.85772705078125,106.92654418945312
30.446739196777344,-35.839881896972656,-6.7635650634765625,60.136138916015625,-62.533782958984375,111.37847900390625
31.080554962158203,-35.61806869506836,-3.6091537475585938,60.03266906738281,-62.906463623046875,113.15968322753906
30.135066986083984,-36.73946762084961,-0.8296051025390625,58.668792724609375,-64.18002319335938,115.90756225585938
28.295989990234375,-38.2027473449707,1.9891586303710938,56.78108215332031,-65.5806884765625,119.48104858398438
